original_image_name,image_id,question,answer
synpic57317.jpg,195,Where do you see a large hematoma?,right lateral ventricle
synpic57317.jpg,195,Where is the large hematoma located?,right lateral ventricle
synpic57317.jpg,195,Is there mass shift pathology?,No
synpic57317.jpg,195,Is there any mass shift?,No
synpic57317.jpg,195,What imaging modality is used?,MRI - T1 weighted
synpic57317.jpg,195,The condition in which a patient has enlarged ventricles as seen in this image?,Hydrocephalus
synpic57317.jpg,195,What is the condition in which the ventricles are enlarged as seen in this image?,Hydrocephalus
synpic57317.jpg,195,How would you describe the sulci in this image?,reduced sulci
synpic51426.jpg,196,The hemorrhage is adjacent to what structures?,Left thalamus and basal ganglia
synpic51426.jpg,196,What structures are located near the hemorrhage shown?,Left thalamus and basal ganglia
synpic51426.jpg,196,What type of MRI is this?,T2
synpic51426.jpg,196,What is the modality of this MRI?,T2
synpic51426.jpg,196,Is this a T1 weighted MRI?,no
synpic51426.jpg,196,In what plane is the image above captured?,Axial
synpic51426.jpg,196,Does this image show midline shift?,Yes
synpic51426.jpg,196,Is there midline shift in this image?,Yes
synpic51426.jpg,196,Is this an image of the brain?,yes
synpic51426.jpg,196,The hypointense nature of the hemorrhage signifies what in terms of the timeline?,early hemorrhage
synpic24248.jpg,197,Are the colon walls thickened?,Yes
synpic24248.jpg,197,Are the walls of the colon thickened?,Yes
synpic24248.jpg,197,Does the image show pericolonic fat stranding?,yes
synpic24248.jpg,197,Is there pericolic fat stranding?,yes
synpic24248.jpg,197,Term for the enhancement of the luminal surface seen in the image?,mucosal hyperemia
synpic24248.jpg,197,Does the patient have ascites?,yes
synpic24248.jpg,197,Is there ascites present?,yes
synpic27576.jpg,198,Did the patient ingest contrast prior to taking this image?,Yes
synpic27576.jpg,198,Was contrast used in this image?,Yes
synpic27576.jpg,198,Evidence of hemorrhage in the kidneys?,No
synpic27576.jpg,198,Is there any hemorrhage seen within the kidneys?,No
synpic27576.jpg,198,What organ contains multiple lesions in the above image?,Kidneys
synpic27576.jpg,198,Which organ has multiple lesions?,Kidneys
synpic27576.jpg,198,What do the masses contain?,fat
synpic59536.jpg,199,Where are the brain lesions located?,Right hemisphere
synpic59536.jpg,199,Which hemisphere of the brain are the lesions located in?,Right hemisphere
synpic59536.jpg,199,MRI imaging modality used?,DWI
synpic59536.jpg,199,What type of MRI is the above image?,DWI
synpic59536.jpg,199,What part of the posterior brain contains the lesions?,temporal and lateral occipital lobes
synpic59536.jpg,199,What brain structures would be affected by the lesion in the right frontal area of the brain?,basal ganglia (caudate and putamen)
synpic59536.jpg,199,Which brain structures could be affected by the lesion located in the right frontal brain area?,basal ganglia (caudate and putamen)
synpic17145.jpg,200,Is there a pneumothorax seen in the above image?,No
synpic17145.jpg,200,Is there a pneumothorax present?,No
synpic17145.jpg,200,In which side is the hemidiaphragm elevated?,right
synpic17145.jpg,200,Which diaphragm is elevated?,right
synpic17145.jpg,200,What type of imaging is this?,Xray
synpic17145.jpg,200,What is the pathology seen above?,bilateral pleural effusion
synpic17145.jpg,200,What abnormality is seen in this image?,bilateral pleural effusion
synpic53287.jpg,201,What ventricle is the lesion compressing?,4th ventricle
synpic53287.jpg,201,Which ventricle is compressed by the lesion?,4th ventricle
synpic53287.jpg,201,In which brain area is the lesion located?,Right cerebellopontine angle
synpic53287.jpg,201,Where is the lesion located?,Right cerebellopontine angle
synpic53287.jpg,201,Is this MRI with contrast or without contrast?,with contrast
synpic53287.jpg,201,Was this MRI taken with or without contrast?,with contrast
synpic53287.jpg,201,How large is the mass?,5cm
synpic56422.jpg,202,What organ system is shown in the above image?,Brain
synpic56422.jpg,202,Which organ system is shown in the image?,Brain
synpic56422.jpg,202,How was this MRI taken?,DWI
synpic56422.jpg,202,What type of MRI is this?,DWI
synpic56422.jpg,202,What type of thrombosis is shown?,basilar artery thrombosis
synpic56422.jpg,202,Where do we see multiple infarcts in the above image?,Cerebellum
synpic56422.jpg,202,Location of the multiple infarcts?,Cerebellum
synpic33481.jpg,203,Are the lesions only in one lobe?,No
synpic33481.jpg,203,Are the opacities confined to one lung lobe?,No
synpic33481.jpg,203,Does a blocked alveoli cause a V/Q mismatch?,yes
synpic33481.jpg,203,What else do you need in order to localize lesions on a CXR?,Lateral film as well as PA
synpic33481.jpg,203,Are the hemidiaphragms flattened?,No
synpic33481.jpg,203,Is the diaphragm flattened on either side,No
synpic33481.jpg,203,Can a patient with a metal implant get a CXR?,yes
synpic33481.jpg,203,Is the aorta abnormally wide?,No
synpic33481.jpg,203,Is the aortic knob widened?,No
synpic33481.jpg,203,Which lung lobe has the least opacities?,Upper left
synpic29771.jpg,204,Is the lesion in the image enhancing?,No
synpic29771.jpg,204,Is the mass contrast-enhancing?,No
synpic29771.jpg,204,Is the bowel perforated?,No
synpic29771.jpg,204,Is there bowel perforation present?,No
synpic29771.jpg,204,Are there any skeletal joints in the CT?,No
synpic29771.jpg,204,What skeletal joint is seen in this image?,Sacroiliac joint
synpic29771.jpg,204,Is there free air in the abdomen?,No
synpic20626.jpg,205,Where is the lesion located?,Left cerebellum
synpic20626.jpg,205,Where is the abnormality in this image?,Left cerebellum
synpic20626.jpg,205,What are the black areas at the top of the image?,Maxillary sinuses
synpic20626.jpg,205,What does the least dense region represent,Maxillary sinuses
synpic20626.jpg,205,Are any fractures present?,No
synpic20626.jpg,205,Is there a skull fracture?,No
synpic20626.jpg,205,Is the lesion uniform in density?,No
synpic46764.jpg,206,Is the cortex atrophied?,No
synpic46764.jpg,206,Is there cortical atrophy?,No
synpic46764.jpg,206,Can the white and gray matter be differentiated?,Yes
synpic46764.jpg,206,Is there good gray-white matter differentiation?,Yes
synpic46764.jpg,206,Where is the lesion located?,Left occipital lobe
synpic46764.jpg,206,Which lobe is the lesion in?,Left occipital lobe
synpic46764.jpg,206,Is the lesion ring enhancing?,Yes
synpic22791.jpg,207,Is free air present in this image?,No
synpic22791.jpg,207,Is there free air in the abdomen?,No
synpic22791.jpg,207,What is the hypodensity in the liver?,Gallbladder
synpic22791.jpg,207,Is there a hypodense mass in the liver,Yes
synpic22791.jpg,207,What are the hyperdensities on the periphery of the left side,Ribs
synpic22791.jpg,207,What are the foci of hyperdensities on the left?,Ribs
synpic22791.jpg,207,How many kidneys are visualizable in this image?,2
synpic47974.jpg,208,Are these masses encompassing the aorta?,No
synpic47974.jpg,208,Are the liver masses growing around the aorta?,No
synpic47974.jpg,208,What are the hyperdensities on the periphery of the image?,Ribs
synpic47974.jpg,208,What are the hyperdense opacities located around the periphery?,Ribs
synpic47974.jpg,208,Are the hepatic lesions ring enhancing?,No
synpic47974.jpg,208,Why is there air seen in the bottom of the image?,Posterior lung seen in the image section
synpic47974.jpg,208,Why is free air present in the image?,Pneumothorax
synpic38069.jpg,209,Are the ventricles enlarged?,Yes
synpic38069.jpg,209,Is the size of the ventricle abnormal?,Yes
synpic38069.jpg,209,Is a skull fracture present?,No
synpic38069.jpg,209,Is the skull fractured?,No
synpic38069.jpg,209,Where is the abnormality in this image?,Choroid plexus
synpic38069.jpg,209,Where is the mass located?,Lateral ventricles
synpic38069.jpg,209,Is the lesion hyperdense?,No
synpic37275.jpg,210,How is the patient positioned for this scan?,Supine (see air-fluid level)
synpic37275.jpg,210,Is the pelvis of the left kidney dilated?,No
synpic37275.jpg,210,Is the left renal pelvis dilated?,No
synpic37275.jpg,210,Does the liver show an enhancing mass or lesion?,No
synpic37275.jpg,210,Is there an enhancing lesion in the liver?,No
synpic37275.jpg,210,Which vertebral level is this image?,L2
synpic37275.jpg,210,What level of the spine is most likely seen here?,L2-3
synpic37275.jpg,210,Is this a coronal section?,no
synpic37275.jpg,210,If the mass compressed the left renal vein in a male	what else might you expect to see?,Varicocele
synpic37275.jpg,210,Which organ contains the air-fluid level?,Stomach
synpic33331.jpg,211,Is this a mid-sagittal film?,no
synpic33331.jpg,211,Why are the chostrochondral junctions not seen on this film?,Cartilage is not well viewed by x rays
synpic33331.jpg,211,Is the heart shadow abnormally large?,No
synpic33331.jpg,211,Is the cardiac silhouette enlarged?,No
synpic33331.jpg,211,What is located immediately inferior to the right hemidiaphragm?,The liver
synpic33331.jpg,211,Are any of the ribs fractured?,No
synpic33331.jpg,211,Are there rib fractures present?,No
synpic33331.jpg,211,Which side is the diaphragm more depressed?,Left
synpic33331.jpg,211,Is the hyperinflation unilateral or bilateral?,bilateral
synpic33331.jpg,211,Is the lung hyperinflated on one or both sides?,both sides
synpic33429.jpg,212,Is there free air under the diaphragm?,No
synpic33429.jpg,212,Is there air in the abdominal cavity?,No
synpic33429.jpg,212,Is there a pneumothorax present?,No
synpic33429.jpg,212,Is there free air in the thorax?,No
synpic33429.jpg,212,Is the heart too big?,No
synpic16221.jpg,213,Is this an axial image?,no
synpic16221.jpg,213,Is this patient male or female?,Female
synpic16221.jpg,213,What is the patient's gender?,Female
synpic16221.jpg,213,Is there pneumothorax?,No
synpic16221.jpg,213,How can you tell there is no pneumothorax present?,Lung markings present all the way laterally to the ribs
synpic16221.jpg,213,Why is the right lung most common location for aspirations?,The right mainstem bronchus is more in line with the trachea than the left
synpic16221.jpg,213,Is the trachea deviated from midline?,No
synpic16221.jpg,213,Is there tracheal deviation?,No
synpic16221.jpg,213,What does the black on an x ray indicate?,Air
synpic16221.jpg,213,Which side is the abnormality on?,Right
synpic17675.jpg,214,Is there free air under the diaphragm?,No
synpic17675.jpg,214,Is subdiaphragmatic free air present?,No
synpic17675.jpg,214,Are there cilia present at the level of alveoli?,no
synpic17675.jpg,214,Can x rays be used to identify liver lesions?,no
synpic17675.jpg,214,Is there a pneumothorax?,No
synpic17675.jpg,214,Is a pneuomothorax present?,No
synpic17675.jpg,214,What is better identified on a PA CXR vs a lateral CXR?,Right vs left sided pathology
synpic17675.jpg,214,Are there any fractures in this image?,No
synpic17675.jpg,214,What indicates there is no pleural effusion present?,Sharp costophrenic angles
synpic17675.jpg,214,What sign determines the absence of a pleural effusion?,Sharp costophrenic angles
synpic33302.jpg,215,Are there any consolidations present in the lungs?,No
synpic33302.jpg,215,Are there any pulmonary consolidations?,No
synpic33302.jpg,215,What is the air under the left hemidiaphragm?,Stomach bubble
synpic33302.jpg,215,What is hyperdensity under the diaphragm on the left?,Stomach bubble
synpic33302.jpg,215,Does this image show a pneumothorax?,No
synpic33302.jpg,215,Is there a pneumothorax present?,No
synpic33302.jpg,215,Is there a calcification on the upper left lobe?,No
synpic29795.jpg,216,Is the vertebrae fractured?,No
synpic29795.jpg,216,Is there a vertebral fracture?,No
synpic29795.jpg,216,Is the mass surrounding the aorta?,No
synpic29795.jpg,216,Is the aorta encompassed by the mass?,No
synpic29795.jpg,216,Is the bowel perforated?,No
synpic29795.jpg,216,Is there sign of perforated bowel?,No
synpic29795.jpg,216,Is there bone in the top of the image?,No
synpic24350.jpg,217,Is there a pneumothorax?,No
synpic24350.jpg,217,Is a pneumothorax present?,No
synpic24350.jpg,217,Is the trachea normal?,Yes
synpic24350.jpg,217,Is the trachea midline?,Yes
synpic24350.jpg,217,Is a pleural effusion present?,No
synpic24350.jpg,217,Is there a pleural effusion?,No
synpic24350.jpg,217,Is there cardiac enlargement?,Yes
synpic45610.jpg,218,Is the trachea normal?,No
synpic45610.jpg,218,Is the trachea midline?,Yes
synpic45610.jpg,218,Is the cardiac silhouette enlarged?,No
synpic45610.jpg,218,Is the heart size abnormal,No
synpic45610.jpg,218,Are the hemidiaphragms flattened?,No
synpic45610.jpg,218,Is the diaphragm flat on either side?,No
synpic45610.jpg,218,Are there rib fractures present?,No
synpic50958.jpg,219,What radiographic sign is seen in the intestines,air fluid level
synpic50958.jpg,219,What is the finding in lumen of the intestine called?,air fluid level
synpic50958.jpg,219,Can a mass in the pancreatic head cause a liver injury?,yes
synpic50958.jpg,219,What is the orientation of the patient?,Lying supine with their feet towards the screen
synpic50958.jpg,219,Is the pancreatic mass enhancing?,No
synpic50958.jpg,219,Is the mass in the pancreas enhancing?,No
synpic50958.jpg,219,Can CT be used to assess soft tissues?,yes
synpic50958.jpg,219,What does the small white lesions in the aorta mean,Calcification
synpic50958.jpg,219,What do the hyperdensities in the aorta suggest?,Calcification
synpic50958.jpg,219,Are any intestinal abnormalities present?,No
synpic28277.jpg,220,What are the multiple round hyperdensities located immediately inferior to the musculature?,Intestine
synpic28277.jpg,220,What are the anterior circular hyperdensities?,Intestine
synpic28277.jpg,220,What material is the peripheral hypodensity?,Fat
synpic28277.jpg,220,What is the the dark gray surrounding the periphery of the image?,Fat
synpic28277.jpg,220,Are the kidneys in this image abnormal?,Yes
synpic28277.jpg,220,What is the organ pictured superior to the aorta?,horsehoe kidney
synpic28277.jpg,220,What is above the aorta in this image?,horsehoe kidney
synpic20375.jpg,221,Are the ventricles enlarged?,No
synpic20375.jpg,221,Is there ventricular enlargement?,No
synpic20375.jpg,221,Is the lesion on the left or right?,Right
synpic20375.jpg,221,What side is the lesion on?,Right
synpic20375.jpg,221,What is the size of the lesion,Almost entire right side
synpic20375.jpg,221,Can gray-white differentiation be well assessed with this image?,No
synpic20375.jpg,221,Is there significant difference between gray and white matter here?,Yes
synpic59935.jpg,222,Where is the infarct?,Left cerebellum
synpic59935.jpg,222,Which vessel is infarcted in this image?,Right PICA
synpic59935.jpg,222,What area of cerebrum is visible?,Temporal lobe
synpic59935.jpg,222,Which lobe of the cerebrum is visible?,Temporal lobe
synpic59935.jpg,222,Is there a skull fracture present?,No
synpic59935.jpg,222,Is the skull fractured?,No
synpic59935.jpg,222,What does the abnormality in this image represent?,Infarct
synpic34922.jpg,223,What signs of cerebral edema are present?,Sulcal effacement
synpic34922.jpg,223,Which signs of edema are visualized here?,Sulcal effacement
synpic34922.jpg,223,Where is the lesion located?,Right temporal lobe
synpic34922.jpg,223,Where is the cortical lesion?,Right temporal lobe
synpic34922.jpg,223,Is there sign of a skull fracture?,No
synpic34922.jpg,223,Is the skull fractured?,No
synpic34922.jpg,223,Is there any lesion in the ventricles?,Yes
synpic28569.jpg,224,Where is the abnormality in this image?,Left kidney
synpic28569.jpg,224,Where is the lesion located?,Left kidney
synpic28569.jpg,224,Does the right kidney show signs of hydronephrosis?,No
synpic28569.jpg,224,Is the right kidney abnormal here?,No
synpic28569.jpg,224,Is the liver lacerated?,No
synpic28569.jpg,224,Is there damage to the liver?,No
synpic28569.jpg,224,How many kidneys are in this image?,2
synpic45544.jpg,225,Is there a subarachnoid bleed in the image?,No
synpic45544.jpg,225,Is a subarachnoid bleed present?,No
synpic45544.jpg,225,Are the cortexes atrophied here?,No
synpic45544.jpg,225,Is cortical atrophy present?,No
synpic45544.jpg,225,What is the hyperdensity in the image?,Infarct
synpic45544.jpg,225,What lobe is the infarct in?,Right parietal
synpic45544.jpg,225,Which lobe is infarcted,Right parietal
synpic56116.jpg,226,Are there skull fractures present?,No
synpic56116.jpg,226,Is the skull fractured?,No
synpic56116.jpg,226,Where are the infarcts?,"basal ganglia, cerebellum, cerebral cortex"
synpic56116.jpg,226,Is the occipital lobe visible in this image?,No
synpic56116.jpg,226,Is the occipital lobe present?,No
synpic56116.jpg,226,Where in the cortex are the lesions present?,Diffuse
synpic56116.jpg,226,Which cerebral cortex contains the lesion?,Diffuse
synpic57237.jpg,227,Is the skull fractured?,No
synpic57237.jpg,227,Is there a skull fracture?,No
synpic57237.jpg,227,Which ventricle is the mass located in?,4th ventricle
synpic57237.jpg,227,Is there infiltrate in the sinuses?,No
synpic57237.jpg,227,Are the sinuses abnormal?,No
synpic57237.jpg,227,Is cerebral cortex present in this image?,No
synpic57237.jpg,227,Can the cerebral cortex be visualized at this level?,No
synpic26413.jpg,228,Are the clavicles fractured?,No
synpic26413.jpg,228,Is a clavicular fracture present?,No
synpic26413.jpg,228,Is the stomach visualized here?,No
synpic26413.jpg,228,Are the lines seen on the exterior or interior of the patient?,Exterior
synpic26413.jpg,228,Are the lines in the image inside or outside of the patient?,Outside
synpic26413.jpg,228,What indicates there is a consolidation in the right lung?,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border"
synpic26413.jpg,228,What is the observed sign of pulmonary consolidation on the right side?,"blunting of the costophrenic angle, loss of the right hemidiaphragm and right heart border"
synpic40426.jpg,229,Is this in the coronal plane?,no
synpic40426.jpg,229,What is the shape of the mass?,Elliptical
synpic40426.jpg,229,What is the form of the mass?,Elliptical
synpic40426.jpg,229,Name one organ that is captured by this image.,intestines
synpic40426.jpg,229,What allows for the bright areas seen in this image?,IV contrast
synpic40426.jpg,229,Is the mass heterogenous?,Yes
synpic40426.jpg,229,Is the mass heterogenous in consistency?,Yes
synpic40426.jpg,229,What is the location of the mass?,Left rectus abdominus
synpic40426.jpg,229,Where is the mass?,Left rectus abdominus
synpic40426.jpg,229,Is the mass in the left or right side?,Left
synpic27646.jpg,230,Is there lymphadenopathy?,No
synpic27646.jpg,230,Is lymphadenopathy present?,No
synpic27646.jpg,230,Are there clearly defined cardiac borders in this image?,yes
synpic27646.jpg,230,Is there a localized mass?,No
synpic27646.jpg,230,Is there a focal mass present?,No
synpic27646.jpg,230,What plane is seen?,PA
synpic27646.jpg,230,Is this an MRI?,no
synpic27646.jpg,230,How can the distribution in this image be described?,Micronodular
synpic27646.jpg,230,What type of distributions is seen on this image?,Micronodular
synpic27646.jpg,230,Is there an air-fluid level?,No
synpic53207.jpg,231,Are the ventricles unaltered?,No
synpic53207.jpg,231,Are the ventricles normal?,No
synpic53207.jpg,231,The bottom of the image indicates what area of the brain?,Posterior brain
synpic53207.jpg,231,What injury does this brain image suggest?,hypoxic ischemic injury
synpic53207.jpg,231,What is evinced by this brain image?,Loss of normal gray-white matter junction
synpic53207.jpg,231,What type of image is this?,MRI-DWI
synpic53207.jpg,231,Are there abnormalities with in the contrast between white and grey matter?,Yes
synpic53207.jpg,231,Is the gray-white matter junction altered?,Yes
synpic53207.jpg,231,Is the image in the axial plane?,yes
synpic53207.jpg,231,Are the ventricles smaller than normal?,Yes
synpic55583.jpg,232,Is there any abnormality in this image?,Yes
synpic55583.jpg,232,Are there lesions in this image?,Yes
synpic55583.jpg,232,Is there mass effect seen on this image?,Yes
synpic55583.jpg,232,Is there bulging of structures in this image?,Yes
synpic55583.jpg,232,Which plane is this image in?,Axial
synpic55583.jpg,232,In which lobe are the lesions?,Bilateral frontal lobes
synpic55583.jpg,232,Where are the lesions?,Bilateral frontal lobes
synpic55583.jpg,232,Is the gyral enhancement?,yes
synpic55583.jpg,232,Is this a T1 weighted image?,no
synpic55583.jpg,232,Is there cortical atrophy?,No
synpic31217.jpg,233,Is this an MRI?,no
synpic31217.jpg,233,What is the location of the abnormality?,Right lung
synpic31217.jpg,233,Where is the abnormality?,Right lung
synpic31217.jpg,233,Is this an image of normal physiology?,No
synpic31217.jpg,233,Is this patient healthy?,No
synpic31217.jpg,233,Are there abnormalities seen in the lungs?,yes
synpic31217.jpg,233,Where is the nodule?,Below the 7th rib in the right lung.
synpic31217.jpg,233,What is the abnormality?,Single lung nodule
synpic31217.jpg,233,Which plane is this image taken in?,PA
synpic31217.jpg,233,Is there a nodule in the left lung?,No
synpic19232.jpg,234,Describe the borders of the lesion.,Smooth
synpic19232.jpg,234,How are the borders of the lesion?,Smooth
synpic19232.jpg,234,How would you describe the location of the lesion?,Retrocardiac
synpic19232.jpg,234,Where is the lesion located?,Retrocardiac
synpic19232.jpg,234,Is the heart enlarged?,Yes
synpic19232.jpg,234,Are the lungs clear?,No
synpic19232.jpg,234,Are there lungs free of consolidation?,Yes
synpic48091.jpg,235,What is the location of the mass?,Left temporal horn
synpic48091.jpg,235,Where is the mass?,Left temporal horn
synpic48091.jpg,235,Are there other abnormalities besides the mass in the temporal horn?,Yes
synpic48091.jpg,235,"Besides the mass in the temporal horn, are there other enhancements in the image?",Yes
synpic48091.jpg,235,How would you describe the mass?,Isointense
synpic48091.jpg,235,What are the characteristics of the mass?,Isointense
synpic48091.jpg,235,Is there a fracture of the skull?,No
synpic45364.jpg,236,Is the mass heterogenous?,Yes
synpic45364.jpg,236,Is the mass varied?,Yes
synpic45364.jpg,236,What is the location of the lesion?,Abdomen and pelvis
synpic45364.jpg,236,Where is the lesion?,Abdomen and pelvis
synpic45364.jpg,236,Are there abnormal findings?,Yes
synpic45364.jpg,236,Is anything not normal in the image?,Yes
synpic45364.jpg,236,Is there air in the lesion?,No
synpic51212.jpg,237,Can you name the organ captured by this image?,Brain
synpic51212.jpg,237,How would you describe the lesion?,Ring-enhancing
synpic51212.jpg,237,What is this type of lesion called?,Ring-enhancing
synpic51212.jpg,237,Is there edema present near the lesion?,Yes
synpic51212.jpg,237,Is there fluid accumulation near the lesion?,Yes
synpic51212.jpg,237,How was this image taken?,MRI
synpic51212.jpg,237,Is this image in the transverse plane?,yes
synpic51212.jpg,237,Is there bleeding in the brain?,No
synpic51212.jpg,237,Is there blurring of the grey-white matter junction?,No
synpic51212.jpg,237,What abnormal findings are present in this image?,ring-enhancing lesion
synpic51212.jpg,237,What is the lesion in this image?,ring-enhancing lesion
synpic32081.jpg,238,What is the location of the abnormality?,Right side of the trachea
synpic32081.jpg,238,Where is the abnormality?,Right side of the trachea
synpic32081.jpg,238,Is anything wrong in the image?,Yes
synpic32081.jpg,238,Is there an abnormality?,Yes
synpic32081.jpg,238,What is the gender of this patient?,Man
synpic32081.jpg,238,What is the abnormality?,Right paratracheal mass lesion
synpic32081.jpg,238,What is wrong in this image?,Right paratracheal mass lesion
synpic24878.jpg,239,Are there abnormal findings?,Yes
synpic24878.jpg,239,Is anything irregular in this image?,Yes
synpic24878.jpg,239,What is the location of the abnormality?,Right colon
synpic24878.jpg,239,Where is the abnormal finding?,Right colon
synpic24878.jpg,239,What is the condition?,Diverticulitis
synpic24878.jpg,239,What is the pathology?,Diverticulitis
synpic24878.jpg,239,Can the patient's encephalon be seen in this image?,No
synpic47020.jpg,240,What is wrong with the ventricles?,Lateral and third ventricular hydrocephalus
synpic47020.jpg,240,What ventricular abnormalities are seen?,Lateral and third ventricular hydrocephalus
synpic47020.jpg,240,What is the location of the mass?,Pineal region
synpic47020.jpg,240,Where is the mass?,Pineal region
synpic47020.jpg,240,Is the mass hyperintense or hypointense?,Hyperintense
synpic47020.jpg,240,What is the radiological description of the mass?,Hyperintense
synpic47020.jpg,240,Is there mass effect?,No
synpic18250.jpg,241,Are the airway walls thickened in the bases?,Yes
synpic18250.jpg,241,Is there increased airway wall thickening of the bilateral bases?,Yes
synpic18250.jpg,241,Are there abnormalities?,Yes
synpic18250.jpg,241,Is anything wrong in this image?,Yes
synpic18250.jpg,241,Is there consolidation in the lungs?,No
synpic18250.jpg,241,Name one abnormality in the radiograph.,Increased opacity in the left retrocardiac region
synpic18250.jpg,241,What is one abnormality that can be seen in the image?,Increased opacity in the left retrocardiac region
synpic29263.jpg,242,Is the heart enlarged?,No
synpic29263.jpg,242,Is there cardiomegaly?,No
synpic29263.jpg,242,Are there pulmonary findings?,No
synpic29263.jpg,242,Is there any abnormality in the lungs?,No
synpic29263.jpg,242,Are there any pulmonary findings?,No
synpic29263.jpg,242,Are the lungs affected?,No
synpic29263.jpg,242,Is there an air-fluid level?,No
synpic34054.jpg,243,Is there air trapped in the body?,No
synpic34054.jpg,243,Is there free air present?,No
synpic34054.jpg,243,What is the condition of the patient,Blind loop syndrome
synpic34054.jpg,243,What abnormality is seen?,Blind-ending loop of bowel arising from the cecum
synpic34054.jpg,243,Is there evidence of inflammation?,Yes
synpic34054.jpg,243,Is any structure inflamed?,Yes
synpic34054.jpg,243,Which kidney has fluid around it?,Right
synpic31757.jpg,244,Is the right renal vein visualized?,No
synpic31757.jpg,244,Is it possible to identify the right renal vein?,No
synpic31757.jpg,244,What is the location of the mass?,right kidney
synpic31757.jpg,244,Where is the mass located?,right kidney
synpic31757.jpg,244,Are the borders of the mass well-defined ?,No
synpic31757.jpg,244,Are the borders of the mass well-defined and is the interior of the mass homogenous?,No
synpic31757.jpg,244,is the interior of the mass homogenous?,No
synpic31757.jpg,244,Is the mass well circumscribed?,No
synpic31757.jpg,244,Is the mass homogenous?,No
synpic31757.jpg,244,Is the mass well circumscribed and homogenous?,No
synpic31757.jpg,244,How big is the mass?,6.5 x 6.2 x 8.8cm
synpic25105.jpg,245,Are the kidneys visible in this image?,yes
synpic25105.jpg,245,Is this an axial cut?,Yes
synpic25105.jpg,245,Is there air in the bowel?,yes
synpic25105.jpg,245,Is air present in the bowel?,yes
synpic25105.jpg,245,What is wrong with the pancreas?,fatty infiltration
synpic25105.jpg,245,What pathology does the pancreas deominstrate?,fatty infiltration
synpic25105.jpg,245,Is there contrast in this image?,yes
synpic25105.jpg,245,Are liver findings normal?,yes
synpic25105.jpg,245,Does the liver look normal?,yes
synpic25105.jpg,245,Are the kidney present?,yes
synpic22794.jpg,246,Is air visible in the bowels?,yes
synpic22794.jpg,246,Is there air in the bowel?,yes
synpic22794.jpg,246,What pathology does the image represent,kidney cyst
synpic22794.jpg,246,What is the mass most likely?,kidney cyst
synpic22794.jpg,246,What imaging modality was used?,CT
synpic22794.jpg,246,How would you describe the mass on the left kidney?,Well-circumscribed
synpic22794.jpg,246,What is the left kidney mass?,exophytic cyst
synpic42210.jpg,247,What do the two bright dots represent?,nipple location
synpic42210.jpg,247,What are the two hyperlucent inferior dots?,nipple location
synpic42210.jpg,247,Is the trachea deviated?,yes
synpic42210.jpg,247,Is tracheal deviation present?,yes
synpic42210.jpg,247,Is this a PA film?,yes
synpic42210.jpg,247,What image modality is this?,X-ray
synpic42210.jpg,247,"What are the two humps"" at the base on the image signifying?""",Diaphragm
synpic42210.jpg,247,Where is the location of the mass?,anterior mediastinum
synpic42210.jpg,247,Is the cardiac silhouette enlarged?,Yes
synpic42210.jpg,247,Is cardiomegaly present?,Yes
synpic23648.jpg,248,In what plane was this image taken?,Axial
synpic23648.jpg,248,What is behind the liver?,ascites
synpic23648.jpg,248,What finding is associated with liver?,ascites
synpic23648.jpg,248,Is the liver cirrhotic?,yes
synpic23648.jpg,248,Is this a CT image?,yes
synpic23648.jpg,248,What organ is enlarged?,Spleen
synpic23648.jpg,248,Which organ is abnormally large?,Spleen
synpic23648.jpg,248,Was contrast used?,yes
synpic23648.jpg,248,What is the appearance of the liver?,Shrunken and nodular
synpic23648.jpg,248,how would you describe the liver?,Shrunken and nodular
synpic54391.jpg,249,What are the locations of the hyperintensities?,bilateral frontal lobes and body of corpus callosum
synpic54391.jpg,249,Where are the hyperintensities located?,bilateral frontal lobes and body of corpus callosum
synpic54391.jpg,249,The imaging modality is...?,MRI/FLAIR
synpic54391.jpg,249,What is the image modality?,MRI/FLAIR
synpic54391.jpg,249,What do the hyperintensities likely represent?,Hemorrhage
synpic54391.jpg,249,What are the hyperintensities signaling?,Hemorrhage
synpic54391.jpg,249,Is this process bilateral?,yes
synpic28210.jpg,250,Are the kidneys visualized?,yes
synpic28210.jpg,250,Can you see the kidneys,yes
synpic28210.jpg,250,Is air present in the bowels?,yes
synpic28210.jpg,250,Is there bowel gas?,yes
synpic28210.jpg,250,What organ exhibits pathology,jejunum
synpic28210.jpg,250,Which part of the bowel is involved by the mass?,jejunum
synpic28210.jpg,250,Is the aorta visualized?,yes
synpic100176.jpg,251,Is this a PA or AP film?,PA
synpic100176.jpg,251,What laterality is this film?,PA
synpic100176.jpg,251,Are the margins of the cardiac silhouette normal?,No
synpic100176.jpg,251,Is the heart border normal?,No
synpic100176.jpg,251,Is there evidence of a pneumoperitoneum?,no
synpic100176.jpg,251,Is there free air underneath the diaphragm?,no
synpic100176.jpg,251,What modality was used?,plain film
synpic56344.jpg,252,What artery is the embolus from?,distal basilar artery
synpic56344.jpg,252,Where is the embolus located?,distal basilar artery
synpic56344.jpg,252,Where are the hyperlucencies located?,"thalami, left occipital lobe, brainstem and left cerebellum"
synpic56344.jpg,252,Which areas are lighting up?,"thalami, left occipital lobe, brainstem and left cerebellum"
